0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 0.255843 
0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 0.145303 
0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 0.123248 
0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 0.119317 
0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 0.118587 
0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 0.118431 
0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 0.118354 
0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 0.11831 
0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 0.118252 
0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 0.118211 
